parent_smiles,parent_chembl_id,pStandard,pStandard_mean,pStandard_std,pStandard_min,pStandard_max,n_measurements,n_assays,pStandard_range,activity_conflict,MolWt,MolLogP,HBD,HBA,Lipinski_violations,passes_Lipinski
CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCNC(=O)/C=C/c2ccc(/C(=C(\CC)c3ccccc3)c3ccc(O)cc3)cc2)cc1)c1ccccc1,CHEMBL4758245,8.89,8.89,0.0,8.89,8.89,1,1,0.0,False,778.9930000000004,11.18509999999999,4,4,2,False
CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCNC(=O)/C=C/c2ccc(/C(=C(\CC)c3ccccc3)c3ccc(O)cc3)cc2)cc1)c1ccccc1,CHEMBL4794674,7.82,7.82,0.0,7.82,7.82,1,1,0.0,False,764.9660000000003,10.794999999999991,4,4,2,False
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL279301,8.65,8.65,0.0,8.65,8.65,1,1,0.0,False,387.523,5.701700000000005,1,3,1,False
CC/C(=C(/c1ccc(OCC(=O)O)cc1)c1cccc(O)c1)c1ccccc1,CHEMBL104416,5.84,5.84,0.0,5.84,5.84,1,1,0.0,False,374.43600000000004,5.224700000000005,2,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,CHEMBL195515,8.27,8.703999999999999,1.0883611532942545,7.37,9.84,5,5,2.4699999999999998,True,370.44800000000004,5.859100000000005,2,2,1,False
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCC(=O)O)cc1)c1ccccc1,CHEMBL106773,6.3,6.3,0.0,6.3,6.3,1,1,0.0,False,374.436,5.224700000000004,2,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)CCC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccccc1,CHEMBL5575606,7.28,7.28,0.0,7.28,7.28,1,1,0.0,False,771.9070000000003,9.189100000000003,1,9,2,False
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL489,8.65,8.564,0.3113358315388705,8.12,8.95,5,5,0.8300000000000001,False,387.523,5.701700000000005,1,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CHEMBL1093458,7.52,7.52,0.0,7.52,7.52,1,1,0.0,False,373.49600000000004,5.359500000000005,2,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNCCCCCCCCCCF)cc1)c1ccccc1,CHEMBL3586195,8.47,8.47,0.0,8.47,8.47,1,1,0.0,False,517.7290000000005,8.820000000000004,2,3,2,False
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNCCCCCCCCCCO)cc1)c1ccccc1,CHEMBL3586194,6.68,6.68,0.0,6.68,6.68,1,1,0.0,False,515.7380000000005,7.842800000000008,3,4,2,False
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNCCCCCCNC(=O)CCC2=[N+]3C(=CC4=CC=C(C)C4[B-]3(F)F)C=C2)cc1)c1ccccc1,CHEMBL4547986,7.52,7.52,0.0,7.52,7.52,1,1,0.0,False,717.7100000000006,9.2417,3,4,2,False
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCCN(C)C)c1)c1ccccc1,CHEMBL5078348,8.06,8.06,0.0,8.06,8.06,1,1,0.0,False,401.55000000000007,6.091800000000006,1,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCCN(CC)CC)c1)c1ccccc1,CHEMBL5088475,7.82,7.82,0.0,7.82,7.82,1,1,0.0,False,429.60400000000016,6.872000000000008,1,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCCN2CCCC2)c1)c1ccccc1,CHEMBL5081507,7.97,7.97,0.0,7.97,7.97,1,1,0.0,False,427.5880000000002,6.626000000000007,1,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCCN2CCCCC2)c1)c1ccccc1,CHEMBL5094047,7.41,7.41,0.0,7.41,7.41,1,1,0.0,False,441.61500000000024,7.016100000000008,1,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCN(C)C)c1)c1ccccc1,CHEMBL5084400,7.61,7.61,0.0,7.61,7.61,1,1,0.0,False,387.523,5.701700000000006,1,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCN(CC)CC)c1)c1ccccc1,CHEMBL5077058,7.45,7.45,0.0,7.45,7.45,1,1,0.0,False,415.5770000000001,6.481900000000007,1,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCN2CCCC2)c1)c1ccccc1,CHEMBL5083906,7.79,7.79,0.0,7.79,7.79,1,1,0.0,False,413.56100000000015,6.235900000000006,1,3,1,False
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCN2CCCCC2)c1)c1ccccc1,CHEMBL5078187,7.68,7.68,0.0,7.68,7.68,1,1,0.0,False,427.5880000000002,6.626000000000007,1,3,1,False
CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,CHEMBL33899,8.49,8.163333333333334,0.6543189843901314,7.41,8.59,3,3,1.1799999999999997,True,354.449,6.1535000000000055,1,1,1,False
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL83,7.21,7.271428571428571,0.7392288824574839,6.0,8.82,14,14,2.8200000000000003,True,371.524,5.9961000000000055,0,2,1,False
CC/C(=C(\c1ccccc1)c1cccc(OCCCN(C)C)c1)c1ccccc1,CHEMBL5083006,6.91,6.91,0.0,6.91,6.91,1,1,0.0,False,385.55100000000004,6.386200000000007,0,2,1,False
CC/C(=C(\c1ccccc1)c1cccc(OCCCN(CC)CC)c1)c1ccccc1,CHEMBL5077738,6.46,6.46,0.0,6.46,6.46,1,1,0.0,False,413.60500000000013,7.166400000000007,0,2,1,False
CC/C(=C(\c1ccccc1)c1cccc(OCCCN2CCCC2)c1)c1ccccc1,CHEMBL5089862,6.45,6.45,0.0,6.45,6.45,1,1,0.0,False,411.58900000000017,6.920400000000007,0,2,1,False
CC/C(=C(\c1ccccc1)c1cccc(OCCCN2CCCCC2)c1)c1ccccc1,CHEMBL5075395,6.48,6.48,0.0,6.48,6.48,1,1,0.0,False,425.6160000000002,7.310500000000008,0,2,1,False
CC/C(=C(\c1ccccc1)c1cccc(OCCN(C)C)c1)c1ccccc1,CHEMBL5085178,6.59,6.59,0.0,6.59,6.59,1,1,0.0,False,371.52400000000006,5.996100000000006,0,2,1,False
CC/C(=C(\c1ccccc1)c1cccc(OCCN(CC)CC)c1)c1ccccc1,CHEMBL5094779,6.24,6.24,0.0,6.24,6.24,1,1,0.0,False,399.57800000000015,6.776300000000007,0,2,1,False
CC/C(=C(\c1ccccc1)c1cccc(OCCN2CCCC2)c1)c1ccccc1,CHEMBL5081355,7.09,7.09,0.0,7.09,7.09,1,1,0.0,False,397.5620000000002,6.530300000000007,0,2,1,False
CC/C(=C(\c1ccccc1)c1cccc(OCCN2CCCCC2)c1)c1ccccc1,CHEMBL5087904,6.38,6.38,0.0,6.38,6.38,1,1,0.0,False,411.5890000000002,6.920400000000007,0,2,1,False
CC/C=C/c1cc2c(cc1Br)c(=O)oc1c(C)c(O)ccc12,CHEMBL204118,5.96,5.96,0.0,5.96,5.96,1,1,0.0,False,359.2190000000001,5.145920000000004,1,3,1,False
CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1cc2ccccc2n1Cc1ccccc1,CHEMBL4218272,4.22,4.22,0.0,4.22,4.22,1,1,0.0,False,479.6200000000002,7.089800000000007,0,3,1,False
CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CCC1(C)C)C2c1cc2ccccc2n1Cc1ccccc1,CHEMBL4218756,3.2312213491781567,3.2312213491781567,0.0,3.2312213491781567,3.2312213491781567,1,1,0.0,False,479.6200000000002,7.089800000000007,0,3,1,False
CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CCC1)C2c1cc2ccccc2n1Cc1ccccc1,CHEMBL4214332,4.74,4.74,0.0,4.74,4.74,1,1,0.0,False,451.56600000000014,6.453700000000007,0,3,1,False
CC1(C)CCC(=O)C2=C1OC1=C(C(=O)CCC1)C2c1cc2ccccc2n1Cc1ccccc1,CHEMBL4209434,4.26,4.26,0.0,4.26,4.26,1,1,0.0,False,451.56600000000014,6.453700000000007,0,3,1,False
CC1(C)CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1,CHEMBL183371,9.05,9.05,0.0,9.05,9.05,1,1,0.0,False,477.62600000000015,6.318100000000008,2,6,1,False
CC1(C)CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,CHEMBL182887,9.0,9.0,0.0,9.0,9.0,1,1,0.0,False,477.6260000000002,6.175600000000008,2,6,1,False
CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1ccc(Cl)cc1,CHEMBL100763,8.025,8.025,0.5253887449625595,7.57,8.48,4,4,0.9100000000000001,False,463.0210000000002,5.846400000000007,1,4,1,False
CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,CHEMBL101997,8.155000000000001,8.155000000000001,0.7447818472546175,7.51,8.8,4,4,1.290000000000001,True,446.56600000000014,5.332100000000007,1,4,1,False
CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1cccc(Cl)c1,CHEMBL319678,7.859999999999999,7.859999999999999,0.7851963660978907,7.18,8.54,4,4,1.3599999999999994,True,463.0210000000002,5.846400000000007,1,4,1,False
CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1cccc(F)c1,CHEMBL319211,7.965,7.965,0.6408587988004842,7.41,8.52,4,4,1.1099999999999994,True,446.56600000000014,5.332100000000006,1,4,1,False
CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1ccccc1,CHEMBL98558,8.08,8.075,0.7679192665899199,7.4,8.74,4,4,1.3399999999999999,True,428.57600000000014,5.193000000000005,1,4,1,False
CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1ccc(Cl)cc1,CHEMBL103294,7.984999999999999,7.985,0.6062177826491071,7.46,8.51,4,4,1.0499999999999998,True,477.0480000000001,6.2365000000000075,1,4,1,False
CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,CHEMBL101083,8.07,8.07,0.7505553499465139,7.42,8.72,4,4,1.3000000000000007,True,460.59300000000013,5.722200000000007,1,4,1,False
CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1cccc(Cl)c1,CHEMBL103305,7.83,7.829999999999999,0.6004442799572106,7.31,8.35,4,4,1.04,True,477.0480000000001,6.2365000000000075,1,4,1,False
CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1cccc(O)c1,CHEMBL100617,8.31,8.31,0.9699484522385716,7.47,9.15,4,4,1.6800000000000006,True,458.60200000000015,5.288700000000007,2,5,1,False
CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1ccccc1,CHEMBL101807,8.065,8.065,0.6062177826491071,7.54,8.59,4,4,1.0499999999999998,True,442.6030000000001,5.583100000000006,1,4,1,False
CC1(c2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc2CCN1c1ccccc1,CHEMBL328810,8.035,8.035,0.9064399226277127,7.25,8.82,4,4,1.5700000000000003,True,456.63000000000017,5.973200000000007,1,4,1,False
CC1=C(SCCC#N)S/C(=C2\SC(C)=C(SCCC#N)S2)S1,CHEMBL1407483,5.29,5.29,0.0,5.29,5.29,1,1,0.0,False,402.68200000000013,6.744760000000003,0,8,1,False
CC1=C(c2cc(F)cc(F)c2)[C@@H](c2ccc(/C=C/CN3CC(CF)C3)cc2)Oc2cc(O)ccc21,CHEMBL6168127,7.99,7.99,0.0,7.99,7.99,1,1,0.0,False,477.52600000000024,6.649300000000007,1,3,1,False
CC1=C(c2cc(F)cc(F)c2)[C@H](c2ccc(/C=C/CN3CC(CF)C3)cc2)Oc2cc(O)ccc21,CHEMBL5095057,9.52,9.52,0.0,9.52,9.52,1,1,0.0,False,477.52600000000024,6.649300000000007,1,3,1,False
CC1=C(c2ccc(O)cc2)C2(Cc3ccccc3C2)c2ccc(O)cc21,CHEMBL145576,7.72,7.72,0.0,7.72,7.72,1,1,0.0,False,340.422,5.078700000000004,2,2,1,False
CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,CHEMBL4175085,8.29,8.29,0.0,8.29,8.29,1,1,0.0,False,471.59700000000026,6.271300000000007,2,5,1,False
CC1=C(c2cccc(O)c2)[C@@H](c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,CHEMBL4159656,6.87,6.87,0.0,6.87,6.87,1,1,0.0,False,471.59700000000026,6.271300000000007,2,5,1,False
CC1=C(c2cccc(O)c2)[C@H](c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,CHEMBL4164133,8.55,8.55,0.0,8.55,8.55,1,1,0.0,False,471.59700000000026,6.271300000000007,2,5,1,False
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccc3ccccc3c2)CCC1=O,CHEMBL438256,5.26,5.26,0.0,5.26,5.26,1,1,0.0,False,378.47500000000014,5.637700000000004,1,2,1,False
CC1CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1cc2ccccc2n1Cc1ccccc1,CHEMBL4213826,4.57,4.57,0.0,4.57,4.57,1,1,0.0,False,465.59300000000013,6.699700000000007,0,3,1,False
CC1CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)C1)C2c1cc2ccccc2n1Cc1ccccc1,CHEMBL4206393,3.3166827380781174,3.3166827380781174,0.0,3.3166827380781174,3.3166827380781174,1,1,0.0,False,451.56600000000014,6.309600000000007,0,3,1,False
CC1CC(=O)C2=C(C1)OC1=C(C(=O)CCC1(C)C)C2c1cc2ccccc2n1Cc1ccccc1,CHEMBL4215448,3.4488062625642097,3.4488062625642097,0.0,3.4488062625642097,3.4488062625642097,1,1,0.0,False,465.59300000000013,6.699700000000007,0,3,1,False
CC1CC(=O)C2=C(C1)OC1=C(C(=O)CCC1)C2c1cc2ccccc2n1Cc1ccccc1,CHEMBL4207636,4.78,4.78,0.0,4.78,4.78,1,1,0.0,False,437.5390000000001,6.063600000000006,0,3,1,False
CC1CC(C)(C)CC(c2ccc(O)cc2)(c2ccc(O)cc2)C1,CHEMBL5877031,6.35,6.35,0.0,6.35,6.35,1,1,0.0,False,310.43700000000007,5.2301000000000055,2,2,1,False
CC1CCCC(C)N1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2cccc(O)c2)cc1,CHEMBL90794,8.47,8.47,0.0,8.47,8.47,1,1,0.0,False,491.65300000000013,6.706600000000008,2,6,1,False
CC1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3cccc(O)c3)cc2)CC1,CHEMBL92635,9.1,9.1,0.0,9.1,9.1,1,1,0.0,False,477.6260000000002,6.175600000000008,2,6,1,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1,CHEMBL5094540,8.47,8.47,0.0,8.47,8.47,1,1,0.0,False,656.8270000000005,7.782000000000009,5,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCCNC(=O)CCc2nc3cc(OC)ccc3[nH]2)cc1)c1ccccc1,CHEMBL5091421,8.58,8.58,0.0,8.58,8.58,1,1,0.0,False,670.8540000000004,8.085000000000008,4,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1,CHEMBL5076984,7.44,7.743333333333333,1.0290934521866,6.9,8.89,3,3,1.9900000000000002,True,642.8000000000004,7.391900000000008,5,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCNC(=O)CCc2nc3ccc(OC)cc3[nH]2)cc1)c1ccccc1,CHEMBL5092721,6.64,7.0200000000000005,1.6334931894562645,5.61,8.81,3,3,3.2,True,656.8270000000003,7.694900000000008,4,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCNC(=O)CCCCCCCn2c(=S)[nH]c3ccccc3c2=O)cc1)c1ccccc1,CHEMBL5086315,7.87,8.133333333333333,0.6278800310038,7.68,8.85,3,3,1.17,True,742.9860000000004,9.200390000000002,4,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1,CHEMBL5092334,8.79,8.79,0.0,8.79,8.79,1,1,0.0,False,628.7730000000004,7.001800000000007,5,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCNC(=O)CCc2nc3cc(OC)ccc3[nH]2)cc1)c1ccccc1,CHEMBL5075366,8.65,8.65,0.0,8.65,8.65,1,1,0.0,False,642.8000000000004,7.304800000000007,4,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCNC(=O)CCCn2c(=S)[nH]c3ccccc3c2=O)cc1)c1ccccc1,CHEMBL5094443,8.4,8.4,0.0,8.4,8.4,1,1,0.0,False,672.8510000000003,7.249890000000007,4,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1,CHEMBL5088360,8.56,8.56,0.0,8.56,8.56,1,1,0.0,False,614.7460000000003,6.611700000000007,5,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCNC(=O)CCc2nc3ccc(OC)cc3[nH]2)cc1)c1ccccc1,CHEMBL5071793,8.39,8.39,0.0,8.39,8.39,1,1,0.0,False,628.7730000000004,6.914700000000007,4,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCNC(=O)c2ccc(N3CCN(C(=O)CCCCCCCn4c(=S)[nH]c5ccccc5c4=O)CC3)cc2)cc1)c1ccccc1,CHEMBL5083251,8.37,8.37,0.0,8.37,8.37,1,1,0.0,False,917.1889999999997,9.772689999999999,4,7,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCNC(=O)c2ccc(N3CCN(C(=O)CCCn4c(=S)[nH]c5ccccc5c4=O)CC3)cc2)cc1)c1ccccc1,CHEMBL5094584,8.33,8.33,0.0,8.33,8.33,1,1,0.0,False,861.081,8.212290000000008,4,7,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1,CHEMBL5087008,8.84,8.84,0.0,8.84,8.84,1,1,0.0,False,600.7190000000003,6.221600000000007,5,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCNC(=O)CCc2nc3cc(OC)ccc3[nH]2)cc1)c1ccccc1,CHEMBL5085956,8.56,8.56,0.0,8.56,8.56,1,1,0.0,False,614.7460000000003,6.524600000000007,4,5,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,CHEMBL1091535,8.315,8.315,0.06363961030678918,8.27,8.36,2,2,0.08999999999999986,False,370.44800000000004,5.859100000000005,2,2,1,False
CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,CHEMBL149791,10.22,10.22,0.0,10.22,10.22,1,1,0.0,False,316.4,5.466900000000006,2,2,1,False
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C(=O)/C(=C/c2ccc(OC)c(O)c2)c2cc(OC)c(OC)c(OC)c2)cc1)c1ccc(O)cc1,CHEMBL5572046,8.33,8.33,0.0,8.33,8.33,1,1,0.0,False,731.8420000000002,8.284900000000007,3,9,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL2137046,8.25,8.442857142857143,0.7504601762855088,7.58,9.51,7,7,1.9299999999999997,True,387.523,5.701700000000005,1,3,1,False
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNCCCCCCN)cc1)c1ccccc1,CHEMBL5562856,7.82,7.82,0.0,7.82,7.82,1,1,0.0,False,458.6460000000003,6.2488000000000055,3,4,1,False
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNCCCCCCNC(=O)CCC2=[N+]3C(C=C2)Cc2c(C)cc(C)n2[B-]3(F)F)cc1)c1ccccc1,CHEMBL5572240,7.52,7.52,0.0,7.52,7.52,1,1,0.0,False,734.7410000000004,8.475740000000005,3,4,2,False
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNCCCCCCNC(=O)CCCCCNC(=O)CSc2c(Cl)c(Cl)c(C(=O)O)c(C3=c4cc5c(c(S(=O)(=O)O)c4Oc4c3cc3c(c4S(=O)(=O)O)NC(C)(C)CC3C)=NC(C)(C)CC5C)c2Cl)cc1)c1ccccc1,CHEMBL5589809,6.75,6.75,0.0,6.75,6.75,1,1,0.0,False,1401.9919999999995,13.983099999999984,8,14,4,False
CCC(CC)(c1cc(C)c(O)c(C)c1)c1cc(C)c(O)c(C)c1,CHEMBL2403347,7.13,7.13,0.0,7.13,7.13,1,1,0.0,False,312.45300000000003,5.437580000000006,2,2,1,False
CCC(CCc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL5092560,7.48,7.48,0.0,7.48,7.48,1,1,0.0,False,345.44200000000006,5.337500000000006,2,3,1,False
CCC(Cc1ccccc1)=C(c1ccc(O)cc1)c1ccc(OCCN2CCCC2)cc1,CHEMBL4278683,7.7,7.7,0.0,7.7,7.7,1,1,0.0,False,427.5880000000003,6.321400000000008,1,3,1,False
CCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)C(CC)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,CHEMBL3597502,6.17,6.17,0.0,6.17,6.17,1,1,0.0,False,1023.3399999999995,-1.7701600000000166,16,12,3,False
CCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O,CHEMBL3597501,6.21,6.21,0.0,6.21,6.21,1,1,0.0,False,1146.4549999999997,-2.5802600000000195,18,14,3,False
CCCC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN(C)C)cc2)cc1,CHEMBL3775006,7.46,7.46,0.0,7.46,7.46,1,1,0.0,False,443.5870000000002,6.311500000000007,0,4,1,False
CCCC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCC3)cc2)cc1,CHEMBL3775224,7.57,7.57,0.0,7.57,7.57,1,1,0.0,False,469.62500000000034,6.845700000000008,0,4,1,False
CCCC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCCC3)cc2)cc1,CHEMBL3775375,7.48,7.48,0.0,7.48,7.48,1,1,0.0,False,483.6520000000004,7.235800000000008,0,4,1,False
CCCC(CCC)(c1ccc(N)c(C)c1)c1ccc(O)c(C)c1,CHEMBL4473971,8.77,8.77,0.0,8.77,8.77,1,1,0.0,False,311.46900000000005,5.477540000000006,2,2,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(/C=C/C(=O)O)c(C)c1,CHEMBL4585080,7.43,7.43,0.0,7.43,7.43,1,1,0.0,False,366.5010000000001,5.9931400000000075,2,2,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(/C=C/C(=O)OCC)c(C)c1,CHEMBL4585892,6.52,6.52,0.0,6.52,6.52,1,1,0.0,False,394.5550000000002,6.471640000000008,1,3,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(N(C)C)c(C)c1,CHEMBL4449497,7.11,7.11,0.0,7.11,7.11,1,1,0.0,False,339.5230000000001,5.961340000000006,1,2,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(NC(C)=O)c(C)c1,CHEMBL4571357,6.45,6.45,0.0,6.45,6.45,1,1,0.0,False,353.5060000000001,5.853740000000006,2,2,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(NC)c(C)c1,CHEMBL4459248,8.12,8.12,0.0,8.12,8.12,1,1,0.0,False,325.49600000000004,5.937040000000007,2,2,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,CHEMBL2403356,8.600000000000001,8.600000000000001,0.410121933088197,8.31,8.89,2,2,0.5800000000000001,False,312.45300000000003,5.600940000000007,2,2,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCC(=O)N(C)C)c(C)c1,CHEMBL4469862,7.0,7.0,0.0,7.0,7.0,1,1,0.0,False,397.5590000000002,5.362340000000006,1,3,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCC(=O)NC)c(C)c1,CHEMBL4531047,7.37,7.37,0.0,7.37,7.37,1,1,0.0,False,383.53200000000015,5.020140000000004,2,3,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCC(=O)OC(C)C)c(C)c1,CHEMBL4449028,7.05,7.05,0.0,7.05,7.05,1,1,0.0,False,412.5700000000002,6.225740000000007,1,4,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCC(=O)OCC)c(C)c1,CHEMBL4538877,7.66,7.66,0.0,7.66,7.66,1,1,0.0,False,398.54300000000023,5.837240000000007,1,4,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCCC(C)C)c(C)c1,CHEMBL4524860,6.8,6.8,0.0,6.8,6.8,1,1,0.0,False,382.5880000000002,7.320240000000008,1,2,1,False
CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCCN(C)C)c(C)c1,CHEMBL4103516,7.28,7.28,0.0,7.28,7.28,1,1,0.0,False,383.5760000000002,5.835740000000007,1,3,1,False
CCCC(CCC)(c1ccc(O)c(CC)c1)c1ccc(O)c(CC)c1,CHEMBL2403363,6.1,6.1,0.2969848480983499,5.89,6.31,2,2,0.41999999999999993,False,340.5070000000001,6.108900000000007,2,2,1,False
CCCCC(CCCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,CHEMBL2403357,7.715,7.715,0.19091883092036754,7.58,7.85,2,2,0.2699999999999996,False,340.50700000000006,6.381140000000007,2,2,1,False
CCCCC(CCCC)(c1ccc(O)c(CC)c1)c1ccc(O)c(CC)c1,CHEMBL2403351,5.54,5.54,0.0,5.54,5.54,1,1,0.0,False,368.56100000000015,6.889100000000008,2,2,1,False
